Unnamed: 0,ID,Price,Levy,Manufacturer,Model,Prod_year,Category,Leather_interior,Fuel_type,Engine_volume,Turbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
15641,44525166,19761,862,TOYOTA,CAMRY,2011,Sedan,Yes,Petrol,2.5,,155200,4,Tiptronic,Front,4-5,Left wheel,Grey,12
15642,45782470,8154,0,HONDA,FIT,2005,Sedan,No,Petrol,1.5,,223000,4,Tiptronic,Front,4-5,Right-hand drive,Grey,5
15643,45810859,19757,1832,MERCEDES-BENZ,SPRINTER,2005,Microbus,Yes,Diesel,2.2,Turbo,117000,4,Manual,Rear,2-3,Left wheel,White,2
15644,45782229,26657,0,TOYOTA,CAMRY,2013,Sedan,Yes,Hybrid,2.5,,170000,4,Automatic,Front,4-5,Left wheel,Beige,0
15645,42219676,350,0,MERCEDES-BENZ,C 300,2019,Sedan,Yes,Petrol,3.0,Turbo,2000,8,Tiptronic,Rear,4-5,Left wheel,White,12
15646,45761100,784,431,FORD,FUSION,2016,Sedan,Yes,Hybrid,2.0,,89202,4,Automatic,Front,4-5,Left wheel,Black,12
15647,45815352,549,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,,181189,6,Automatic,Front-Rear,4-5,Left wheel,White,12
15648,45789848,9948,707,SSANGYONG,ACTYON,2011,Jeep,Yes,Diesel,2.0,,76640,4,Automatic,Front,4-5,Left wheel,Silver,4
15649,45810313,1000,0,MERCEDES-BENZ,E 200,1999,Sedan,No,Diesel,1.2,,111111,4,Manual,Front,2-3,Left wheel,Black,0
15650,45790277,16400,0,VOLKSWAGEN,JETTA,2011,Sedan,Yes,Petrol,2.5,,136000,4,Tiptronic,Front,4-5,Left wheel,Black,10
15651,45815107,2352,986,TOYOTA,CAMRY,2010,Sedan,Yes,Hybrid,2.4,,129170,4,Automatic,Front,4-5,Left wheel,Black,12
15652,42199527,26030,431,KIA,OPTIMA HYBRID,2016,Sedan,No,Hybrid,2.0,,75851,4,Automatic,Front,4-5,Left wheel,White,10
15653,45644429,3136,781,TOYOTA,CAMRY,2012,Sedan,Yes,Hybrid,2.5,,159379,4,Automatic,Front,4-5,Left wheel,White,12
15654,45759873,39201,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,,155821,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
15655,45504018,11604,0,BMW,330,2001,Sedan,No,Petrol,3.0,,168000,6,Manual,Rear,4-5,Left wheel,Blue,4
15656,45793138,37633,481,KIA,OPTIMA,2017,Sedan,Yes,Hybrid,2.0,,26000,4,Tiptronic,Front,4-5,Left wheel,White,16
15657,44149646,34497,1325,TOYOTA,CAMRY SE,2019,Sedan,Yes,Petrol,2.5,,19050,4,Automatic,Front,4-5,Left wheel,Silver,12
15658,43375565,8154,0,HONDA,FIT,2003,Sedan,No,Petrol,1.5,,189000,4,Tiptronic,Front,4-5,Right-hand drive,Silver,4
15659,45763319,74953,2418,MERCEDES-BENZ,SL 55 AMG,2018,Sedan,Yes,Petrol,4.7,,29819,8,Automatic,Rear,4-5,Left wheel,Black,12
15660,45810580,15423,642,CHEVROLET,ORLANDO,2012,Jeep,Yes,Diesel,2.0,,229056,4,Automatic,Front,4-5,Left wheel,Red,4
15661,45765512,314,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,,26802,4,Automatic,Rear,4-5,Left wheel,Black,12
15662,45601570,19444,777,SUBARU,FORESTER,2014,Jeep,No,Petrol,2.5,,81000,4,Variator,Front-Rear,4-5,Left wheel,Black,7
15663,45769667,14269,1324,TOYOTA,HIGHLANDER,2010,Jeep,Yes,Hybrid,3.3,,300366,6,Automatic,Front-Rear,4-5,Left wheel,Blue,12
15664,45617958,188,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,,67232,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
15665,45806588,706,1086,DODGE,AVENGER,2012,Sedan,Yes,Petrol,3.6,,667058,6,Automatic,Front,4-5,Left wheel,Blue,12
15666,45787844,47042,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,,90680,6,Automatic,Front-Rear,4-5,Left wheel,Black,16
15667,45794908,12544,0,HONDA,FIT,2009,Hatchback,No,Petrol,1.5,,240000,4,Manual,Front,4-5,Left wheel,Red,4
15668,45816086,16308,1273,HYUNDAI,SANTA FE,2020,Sedan,Yes,Petrol,2.4,,15149,4,Automatic,Front-Rear,4-5,Left wheel,White,12
15669,45807044,26657,0,TOYOTA,CAMRY SE,2012,Sedan,Yes,Petrol,2.5,,144000,4,Tiptronic,Front,4-5,Left wheel,Black,4
15670,45648168,282,753,HYUNDAI,SONATA,2012,Sedan,Yes,Hybrid,2.4,,226814,4,Automatic,Front,4-5,Left wheel,Black,0
15671,45429599,22580,640,FORD,C-MAX,2013,Hatchback,Yes,Plug-in Hybrid,2.0,,60000,4,Automatic,Rear,4-5,Left wheel,Grey,10
15672,45760133,34497,0,MERCEDES-BENZ,VITO,2010,Minivan,No,Diesel,2.2,,315000,8,Manual,Rear,4-5,Left wheel,White,4
15673,45761195,314,862,FORD,ESCAPE,2011,Jeep,Yes,Hybrid,2.5,,130306,4,Automatic,Front-Rear,4-5,Left wheel,Green,0
15674,45659687,36692,975,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,,56000,6,Tiptronic,Front-Rear,4-5,Left wheel,White,11
15675,42032006,50,0,BMW,318,2003,Coupe,No,Petrol,1.8,,220000,4,Tiptronic,Rear,2-3,Right-hand drive,Silver,8
15676,45622885,9722,1268,TOYOTA,AQUA S,2012,Hatchback,No,Hybrid,1.5,,150000,4,Tiptronic,Front,4-5,Right-hand drive,Blue,2
15677,45813676,2979,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0,,180251,6,Automatic,Front-Rear,4-5,Left wheel,White,12
15678,45802806,51373,765,HYUNDAI,SANTA FE,2015,Jeep,Yes,Diesel,2.0,,94090,4,Automatic,Front,4-5,Left wheel,Silver,4
15679,45760415,8781,0,MITSUBISHI,PAJERO,1992,Jeep,No,Diesel,2.5,Turbo,11111,4,Manual,Front-Rear,2-3,Left wheel,Red,0
15680,45809885,14884,707,CHEVROLET,CRUZE,2011,Sedan,Yes,Diesel,2.0,,162001,4,Automatic,Front,4-5,Left wheel,White,4
15681,45815337,282,1327,TOYOTA,RAV 4,2018,Jeep,Yes,Petrol,2.5,,61742,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
15682,45285333,6115,0,HONDA,CR-V,1999,Jeep,No,CNG,2.0,,275200,4,Manual,Front-Rear,4-5,Right-hand drive,Black,2
15683,45800275,5959,0,JAGUAR,X-TYPE,2004,Sedan,No,Petrol,2.1,,96000,6,Automatic,Front,4-5,Right-hand drive,Green,8
15684,45796993,30583,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,,120309,4,Automatic,Front,4-5,Left wheel,Black,4
15685,45781814,4077,0,BMW,318,1995,Sedan,No,Petrol,1.8,,300000,4,Manual,Rear,4-5,Left wheel,Black,2
15686,45773515,15053,0,TOYOTA,CAMRY,2007,Sedan,No,LPG,2.4,,144000,4,Automatic,Front,4-5,Left wheel,Beige,6
15687,45800231,15053,0,MITSUBISHI,PAJERO IO,2005,Jeep,No,Petrol,2.0,,155800,4,Automatic,Front-Rear,4-5,Left wheel,Silver,8
15688,45816512,6899,0,BMW,318,1998,Sedan,No,Petrol,1.9,,1000,4,Manual,Rear,4-5,Left wheel,Black,0
15689,44255014,13485,0,FORD,TRANSIT,2004,Goods wagon,No,Diesel,2.0,Turbo,132000,4,Manual,Front,4-5,Left wheel,Silver,1
15690,45633841,15994,1104,BMW,X5,2015,Jeep,Yes,Petrol,3.0,,204461,6,Automatic,Front-Rear,4-5,Left wheel,White,0
15691,45732653,16308,431,HYUNDAI,SONATA,2016,Sedan,Yes,Hybrid,2.0,,251768,4,Automatic,Front,4-5,Left wheel,White,4
15692,45803482,11290,891,HYUNDAI,SONATA,2016,Sedan,Yes,LPG,2.0,,292837,4,Automatic,Front,4-5,Left wheel,Silver,4
15693,45796001,11917,0,TOYOTA,PRIUS,2007,Sedan,No,Hybrid,1.5,,336000,4,Automatic,Front,4-5,Left wheel,Black,8
15694,45810060,16869,503,TOYOTA,AQUA,2012,Hatchback,Yes,Petrol,1.5,,157000,4,Automatic,Front,4-5,Left wheel,Black,4
15695,45644471,4861,333,FORD,FUSION,2014,Sedan,Yes,Hybrid,2.0,,124493,4,Automatic,Front,4-5,Left wheel,White,0
15696,45812953,3763,0,VOLKSWAGEN,CADDY,1997,Goods wagon,No,Diesel,1.9,,260000,4,Manual,Front,2-3,Left wheel,Green,1
15697,45804043,48534,877,HYUNDAI,TUCSON,2017,Jeep,Yes,Diesel,1.7,,45331,4,Automatic,Front,4-5,Left wheel,Blue,4
15698,45758347,21639,0,TOYOTA,COROLLA,2014,Sedan,No,Petrol,1.8,,143000,4,Automatic,Front,4-5,Left wheel,Carnelian red,10
15699,45801368,8938,781,FORD,FUSION,2012,Sedan,No,Hybrid,2.5,,256000,4,Variator,Front,4-5,Left wheel,White,8
15700,40570099,50,0,TOYOTA,ISIS,2007,Minivan,No,Petrol,2.0,,250000,4,Tiptronic,Front,4-5,Right-hand drive,White,2
15701,45770478,22580,1051,KIA,OPTIMA,2016,Sedan,No,Petrol,2.4,,74500,4,Tiptronic,Front,4-5,Left wheel,Carnelian red,12
15702,45774627,16308,730,FORD,ESCAPE,2016,Jeep,No,Petrol,1.6,,0,4,Automatic,Front-Rear,4-5,Left wheel,White,0
15703,44879405,18817,0,HYUNDAI,ELANTRA,2014,Sedan,No,Petrol,1.8,,150400,6,Tiptronic,Front,4-5,Left wheel,Carnelian red,6
15704,45809301,4861,697,TOYOTA,COROLLA,2015,Sedan,Yes,Petrol,1.8,,152630,4,Automatic,Front,4-5,Left wheel,White,12
15705,45789472,25716,777,SUBARU,FORESTER,2014,Jeep,No,Petrol,2.5,,50000,4,Automatic,Front-Rear,4-5,Left wheel,Silver,6
15706,45815407,5018,779,TOYOTA,CAMRY,2013,Sedan,Yes,Hybrid,2.5,,124184,4,Automatic,Front,4-5,Left wheel,Silver,12
15707,45781835,40,0,TOYOTA,PRIUS,2010,Sedan,No,Hybrid,1.8,,18000,4,Automatic,Front,4-5,Left wheel,White,0
15708,45760625,8781,988,TOYOTA,PRIUS,2007,Hatchback,No,Hybrid,1.5,,154000,4,Automatic,Front,4-5,Left wheel,Blue,12
15709,45775120,12544,0,TOYOTA,VITZ RS,2008,Hatchback,No,Petrol,1.3,,112000,4,Variator,Front,4-5,Right-hand drive,Silver,4
15710,45805984,20071,585,TOYOTA,PRIUS V,2013,Hatchback,No,Hybrid,1.8,,147000,4,Variator,Front,4-5,Left wheel,Silver,6
15711,45770358,392,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,,1600,4,Automatic,Rear,4-5,Left wheel,Black,12
15712,45810582,14834,642,CHEVROLET,ORLANDO,2012,Jeep,Yes,Diesel,2.0,,218525,4,Automatic,Front,4-5,Left wheel,Grey,4
15713,45789961,6899,1282,KIA,SPORTAGE,2007,Jeep,Yes,Diesel,2.0,,91232,4,Automatic,Front,4-5,Left wheel,White,4
15714,45730185,42987,639,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2.0,,119950,4,Automatic,Front,4-5,Left wheel,White,4
15715,45775764,20385,0,MERCEDES-BENZ,E 320,2003,Sedan,Yes,CNG,3.2,,136000,6,Tiptronic,Rear,4-5,Left wheel,Silver,10
15716,45305374,26971,0,MERCEDES-BENZ,ML 350,2010,Jeep,Yes,Petrol,3.5,,216600,6,Tiptronic,Rear,4-5,Left wheel,Beige,0
15717,45770469,9408,0,MERCEDES-BENZ,E 220,1999,Sedan,No,Diesel,2.2,Turbo,3000,4,Automatic,Rear,4-5,Left wheel,Silver,6
15718,45750149,50,0,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,,150000,4,Automatic,Front,4-5,Right-hand drive,Silver,2
15719,45802821,32340,642,HYUNDAI,SANTA FE,2012,Jeep,Yes,Diesel,2.0,,138013,4,Automatic,Front,4-5,Left wheel,White,4
15720,45798177,11368,1047,HYUNDAI,ELANTRA,2007,Sedan,Yes,Petrol,1.6,,139000,4,Automatic,Front,4-5,Left wheel,Silver,4
15721,45760129,862,690,HONDA,FIT,2016,Jeep,Yes,Petrol,1.5,,31869,4,Automatic,Front,4-5,Left wheel,Black,0
15722,45758924,14113,475,CHEVROLET,CRUZE,2012,Sedan,Yes,Petrol,1.4,Turbo,104000,4,Tiptronic,Front,4-5,Left wheel,Silver,12
15723,45807643,16621,1185,VOLKSWAGEN,CRAFTER,2009,Microbus,No,Diesel,2.5,Turbo,335000,5,Manual,Rear,4-5,Left wheel,Beige,6
15724,44703182,21796,781,TOYOTA,CAMRY XLE,2012,Sedan,Yes,Hybrid,2.5,,98298,4,Automatic,Front,4-5,Left wheel,Grey,8
15725,45699386,21169,0,NISSAN,JUKE,2012,Jeep,No,Petrol,1.6,Turbo,128000,4,Tiptronic,Front,4-5,Left wheel,Grey,4
15726,45650206,470,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0,,275862,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
15727,44806340,29793,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,,56277,6,Tiptronic,Front-Rear,4-5,Left wheel,White,12
15728,45811259,15367,0,HYUNDAI,ELANTRA,2012,Sedan,No,Petrol,1.8,,100000,4,Automatic,Rear,4-5,Left wheel,Black,8
15729,45807252,549,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,,119213,4,Automatic,Front,4-5,Left wheel,Blue,12
15730,45804444,32305,753,JEEP,COMPASS,2012,Jeep,Yes,Petrol,2.4,,88000,4,Automatic,Front,4-5,Left wheel,Grey,4
15731,45715432,12544,586,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.8,,0,4,Tiptronic,Front,4-5,Left wheel,Grey,10
15732,45309715,19130,751,HYUNDAI,SONATA LIMITED,2013,Sedan,Yes,Petrol,2.4,,107200,4,Tiptronic,Front,4-5,Left wheel,Beige,8
15733,45782566,14426,1347,FORD,ESCAPE,2008,Jeep,Yes,Hybrid,2.5,,148800,4,Automatic,Front-Rear,4-5,Left wheel,Green,6
15734,45782253,60,0,BMW,330,2007,Coupe,Yes,Petrol,3.0,,157800,8,Tiptronic,Front-Rear,2-3,Left wheel,Silver,8
15735,45810672,8154,0,TOYOTA,COROLLA,2003,Hatchback,No,Petrol,1.6,,2000000,4,Manual,Front,4-5,Right-hand drive,Grey,4
15736,45381193,30734,831,HYUNDAI,TUCSON SE,2017,Jeep,No,Petrol,1.6,Turbo,28897,4,Automatic,Front-Rear,4-5,Left wheel,Grey,10
15737,45437485,28852,0,FORD,ESCAPE,2015,Jeep,Yes,Petrol,1.6,Turbo,123000,4,Automatic,Front,4-5,Left wheel,Grey,0
15738,45794284,25089,0,TOYOTA,RAV 4,2008,Jeep,No,Diesel,2.2,,150000,4,Manual,Front-Rear,4-5,Left wheel,Grey,8
15739,45654199,157,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,,245762,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
15740,45797163,42218,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,,96334,4,Automatic,Front,4-5,Left wheel,Grey,4
15741,45619251,188,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,,67232,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
15742,45656016,470,586,TOYOTA,PRIUS,2012,Hatchback,Yes,Hybrid,1.8,,373634,4,Automatic,Front,4-5,Left wheel,White,12
15743,45730964,17249,1141,HYUNDAI,GENESIS,2012,Sedan,Yes,Petrol,3.8,,94055,4,Automatic,Front,4-5,Left wheel,Silver,4
15744,45805179,36068,1017,HYUNDAI,TUCSON,2017,Jeep,Yes,Diesel,2.0,,140004,4,Automatic,Front,4-5,Left wheel,Blue,4
15745,45788293,9408,0,OPEL,ZAFIRA,2003,Minivan,No,CNG,1.6,,197500,4,Manual,Front,4-5,Left wheel,Grey,8
15746,45803591,13172,891,HYUNDAI,SONATA,2016,Sedan,Yes,LPG,2.0,,488038,4,Automatic,Front,4-5,Left wheel,Orange,4
15747,45801517,21395,730,HYUNDAI,ELANTRA,2016,Sedan,Yes,LPG,1.6,,138241,4,Automatic,Front,4-5,Left wheel,Grey,4
15748,45789581,17876,0,TOYOTA,PRIUS,2011,Sedan,No,Hybrid,1.8,,100006,4,Automatic,Front,4-5,Left wheel,White,10
15749,45814855,3920,779,TOYOTA,CAMRY,2013,Sedan,Yes,Petrol,2.5,,308694,4,Automatic,Front,4-5,Left wheel,Grey,12
15750,45654624,706,1104,AUDI,A8,2015,Sedan,Yes,Diesel,3.0,,131674,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
15751,45800795,18817,271,TOYOTA,PRIUS,2014,Hatchback,Yes,Hybrid,1.5,,89986,4,Automatic,Front,4-5,Left wheel,Grey,0
15752,45018160,4704,0,OPEL,VECTRA,2001,Sedan,No,CNG,2.2,,175000,4,Manual,Front,4-5,Left wheel,Green,4
15753,45789625,21953,0,HYUNDAI,H1,2007,Microbus,Yes,Diesel,2.4,Turbo,84000,4,Manual,Rear,4-5,Left wheel,White,2
15754,45666415,26030,585,MERCEDES-BENZ,C 250 1.8,2013,Sedan,Yes,Petrol,1.8,Turbo,83500,4,Tiptronic,Rear,4-5,Left wheel,Grey,12
15755,45802061,14583,0,RENAULT,MEGANE 1.9 CDI,2008,Sedan,No,Diesel,1.9,Turbo,163124,4,Manual,Front,4-5,Left wheel,White,10
15756,45779130,16621,650,VOLKSWAGEN,JETTA SE,2016,Sedan,Yes,Petrol,1.4,Turbo,76466,4,Automatic,Front,4-5,Left wheel,Black,8
15757,45656030,188,308,TOYOTA,PRIUS,2014,Hatchback,Yes,Hybrid,1.8,,146019,4,Automatic,Front,4-5,Left wheel,White,12
15758,45772846,26030,0,LEXUS,IS 250,2010,Sedan,Yes,Petrol,2.5,,117000,6,Tiptronic,Rear,4-5,Left wheel,Black,12
15759,45620702,10820,0,TOYOTA,IPSUM,2002,Minivan,No,Petrol,2.4,,110000,4,Automatic,Front,4-5,Right-hand drive,Silver,8
15760,45809340,549,1481,JAGUAR,F-PACE,2017,Jeep,Yes,Petrol,3.0,,28421,6,Automatic,Front-Rear,4-5,Left wheel,Red,12
15761,45788433,19914,0,TOYOTA,PRIUS,2012,Hatchback,No,Hybrid,1.8,,212800,4,Variator,Front,4-5,Left wheel,Silver,0
15762,38196506,30,0,TOYOTA,PRIUS,2009,Hatchback,Yes,Hybrid,1.5,,80000,4,Variator,Front,4-5,Left wheel,Blue,12
15763,45811228,706,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,,99616,4,Automatic,Front-Rear,4-5,Left wheel,Silver,12
15764,44972636,100,0,LEXUS,HS 250H,2011,Sedan,Yes,Hybrid,2.4,,150000,4,Automatic,Front,4-5,Left wheel,Blue,10
15765,45803302,14834,707,HYUNDAI,SONATA,2011,Sedan,Yes,Petrol,2.0,,190000,4,Automatic,Front,4-5,Left wheel,Grey,4
15766,45797819,11604,781,TOYOTA,CAMRY HYBRID,2012,Sedan,Yes,Hybrid,2.5,,87725,4,Tiptronic,Front,4-5,Left wheel,Red,10
15767,44087791,22580,779,VOLKSWAGEN,PASSAT SEL,2013,Sedan,Yes,Petrol,2.5,,60000,5,Tiptronic,Front,4-5,Left wheel,Black,6
15768,45730747,20297,531,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.6,,165000,4,Automatic,Front,4-5,Left wheel,White,4
15769,45770934,29793,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,,219030,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
15770,45788617,13328,490,HONDA,INSIGHT,2011,Hatchback,No,Hybrid,1.3,,172997,4,Variator,Front,4-5,Left wheel,Blue,6
15771,45767548,9565,1058,TOYOTA,HIGHLANDER,2012,Jeep,Yes,Petrol,3.5,,285186,6,Automatic,Front,4-5,Left wheel,Grey,12
15772,45769103,18660,0,TOYOTA,PRIUS,2013,Sedan,No,Hybrid,1.8,,71257,4,Automatic,Front,4-5,Left wheel,White,7
15773,45798274,68994,0,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3.5,Turbo,207568,6,Tiptronic,Front-Rear,4-5,Left wheel,Grey,10
15774,45801313,13799,928,OPEL,ASTRA,2007,Sedan,Yes,Petrol,1.4,,185000,4,Manual,Front,4-5,Left wheel,Black,10
15775,45797694,19707,531,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.6,,123000,4,Automatic,Front,4-5,Left wheel,Silver,4
15776,44904240,28068,1017,HYUNDAI,TUCSON SE,2017,Jeep,No,Petrol,2.0,,31241,4,Automatic,Front,4-5,Left wheel,Blue,10
15777,44077380,27598,0,FORD,FUSION,2013,Sedan,Yes,Hybrid,2.0,,181000,4,Automatic,Front,4-5,Left wheel,Silver,4
15778,45773361,3763,518,TOYOTA,CAMRY,2016,Jeep,Yes,Hybrid,2.5,,39741,4,Automatic,Front,4-5,Left wheel,Black,12
15779,42867264,79971,0,AUDI,A7,2016,Sedan,Yes,Petrol,3.0,Turbo,35500,6,Tiptronic,Front-Rear,4-5,Left wheel,White,12
15780,45810096,34387,1091,CHEVROLET,IMPALA,2016,Sedan,Yes,Petrol,2.5,,161350,4,Automatic,Front,4-5,Left wheel,Silver,4
15781,45449597,28225,0,BMW,X5 E70,2013,Jeep,Yes,Petrol,3.0,Turbo,119700,6,Tiptronic,Front-Rear,4-5,Left wheel,Grey,12
15782,44952894,100,0,KIA,OPTIMA,2014,Sedan,Yes,Petrol,2.4,Turbo,68000,4,Tiptronic,Front,4-5,Left wheel,Black,8
15783,45803843,20814,642,HYUNDAI,TUCSON,2012,Jeep,Yes,Diesel,2.0,,171996,4,Automatic,Front,4-5,Left wheel,Grey,4
15784,45809916,11992,642,CHEVROLET,CRUZE,2012,Sedan,Yes,Diesel,2.0,,227073,4,Automatic,Front,4-5,Left wheel,Grey,4
15785,45813298,25716,1935,LEXUS,LS 460,2016,Sedan,Yes,Petrol,4.6,,45845,8,Automatic,Rear,4-5,Left wheel,Brown,12
15786,45801810,9408,0,MAZDA,VERISA,2007,Hatchback,No,Petrol,1.5,,141000,4,Automatic,Front,4-5,Right-hand drive,Blue,6
15787,45805005,30,0,TOYOTA,PRIUS,2007,Sedan,No,Hybrid,1.5,,3200,4,Automatic,Front,4-5,Left wheel,White,0
15788,45788589,31361,0,FORD,MUSTANG,2014,Coupe,Yes,Petrol,3.7,,128000,6,Tiptronic,Rear,2-3,Left wheel,Silver,6
15789,45768816,470,353,TOYOTA,PRIUS,2015,Hatchback,Yes,Hybrid,1.8,,188067,4,Automatic,Front,4-5,Left wheel,Black,12
15790,45721345,15367,0,HONDA,FIT,2013,Hatchback,No,Hybrid,1.5,,163000,4,Automatic,Front,4-5,Right-hand drive,Sky blue,2
15791,45798474,15367,0,HYUNDAI,SONATA,2010,Sedan,No,Petrol,2.4,,127000,4,Tiptronic,Front,4-5,Left wheel,White,0
15792,45646014,706,394,TOYOTA,CAMRY,2014,Sedan,Yes,Hybrid,2.5,,115312,4,Automatic,Front,4-5,Left wheel,Grey,12
15793,45755034,1882,518,TOYOTA,AVALON,2016,Sedan,Yes,Hybrid,2.5,,55096,4,Automatic,Front,4-5,Left wheel,Blue,0
15794,45768365,17249,640,FORD,C-MAX,2013,Hatchback,No,Hybrid,2.0,,204010,4,Automatic,Front,4-5,Left wheel,Black,0
15795,45793307,5645,0,MERCEDES-BENZ,C 220,1995,Sedan,No,Petrol,2.2,,310000,4,Manual,Rear,4-5,Left wheel,Black,4
15796,45795284,10976,0,SUBARU,B9 TRIBECA,2008,Jeep,Yes,Petrol,3.6,,300000,6,Automatic,Front-Rear,4-5,Left wheel,Brown,8
15797,45802351,24559,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,,68578,4,Automatic,Front,4-5,Left wheel,Silver,4
15798,45664740,1176,753,HYUNDAI,SONATA,2012,Sedan,Yes,Hybrid,2.4,,0,4,Automatic,Front,4-5,Left wheel,Red,0
15799,45809784,26033,271,TOYOTA,AQUA,2014,Universal,Yes,Hybrid,1.5,,38311,4,Automatic,Front,4-5,Left wheel,Black,4
15800,45809460,3136,751,CHEVROLET,EQUINOX,2013,Jeep,Yes,Petrol,2.4,,168179,4,Automatic,Front,4-5,Left wheel,Grey,12
15801,45085831,22266,0,FORD,C-MAX,2014,Hatchback,Yes,Plug-in Hybrid,2.0,,102000,4,Tiptronic,Front,4-5,Left wheel,Beige,6
15802,45653500,706,490,HONDA,INSIGHT,2011,Hatchback,Yes,Hybrid,1.3,,288704,4,Automatic,Front,4-5,Left wheel,White,0
15803,45607934,2901,530,NISSAN,JUKE,2013,Jeep,Yes,Petrol,1.6,,166013,4,Automatic,Front,4-5,Left wheel,White,0
15804,45805934,17876,0,TOYOTA,PRIUS,2010,Sedan,No,Petrol,1.8,,200000,4,Automatic,Front,4-5,Left wheel,Silver,8
15805,45766621,470,1024,TOYOTA,CAMRY,2010,Sedan,Yes,Petrol,2.5,,0,4,Automatic,Front,4-5,Left wheel,Red,12
15806,45813507,2666,1018,BMW,335,2011,Coupe,Yes,Petrol,3.0,,69950,6,Automatic,Rear,2-3,Left wheel,Blue,12
15807,45781827,5500,0,NISSAN,LAFESTA,2007,Minivan,No,CNG,2.0,,200000,4,Automatic,Front,4-5,Right-hand drive,Blue,4
15808,45788601,24462,0,FORD,MUSTANG,2011,Coupe,Yes,Petrol,3.7,,132000,6,Automatic,Rear,2-3,Right-hand drive,Grey,7
15809,45766771,627,751,CHEVROLET,EQUINOX,2013,Jeep,Yes,Petrol,2.4,,160242,4,Automatic,Front,4-5,Left wheel,Black,12
15810,45732159,29166,640,HYUNDAI,SANTA FE,2013,Jeep,Yes,Diesel,2.0,,53240,4,Automatic,Front,4-5,Left wheel,Grey,4
15811,45690709,10036,1267,TOYOTA,AQUA S,2013,Hatchback,No,Hybrid,1.5,,117000,4,Automatic,Front,4-5,Right-hand drive,White,6
15812,45763582,9095,867,OPEL,COMBO,2007,Universal,No,Diesel,1.3,Turbo,185000,4,Manual,Front,4-5,Left wheel,Blue,4
15813,45801408,13589,528,HYUNDAI,ACCENT,2014,Sedan,Yes,Diesel,1.6,,143000,4,Automatic,Front,4-5,Left wheel,White,4
15814,45809572,25243,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,,28300,4,Automatic,Front,4-5,Left wheel,Silver,4
15815,45732668,12720,836,HYUNDAI,SONATA,2010,Sedan,Yes,Petrol,2.0,,111293,4,Automatic,Front,4-5,Left wheel,Silver,4
15816,45414140,12231,0,TOYOTA,AQUA,2013,Hatchback,No,Hybrid,1.5,,185000,4,Variator,Front,4-5,Right-hand drive,White,2
15817,45809129,3450,1474,JAGUAR,XK,2012,Cabriolet,Yes,Petrol,5.0,,84541,8,Automatic,Rear,4-5,Left wheel,White,12
15818,45812666,470,780,CHEVROLET,CRUZE,2019,Minivan,Yes,Petrol,1.4,,43371,4,Automatic,Front,4-5,Left wheel,Silver,12
15819,45788806,6272,0,MAZDA,MAZDA 6,2002,Sedan,No,Petrol,2.3,,224000,4,Manual,Front,4-5,Left wheel,Blue,0
15820,45728393,58579,1110,SSANGYONG,REXTON,2017,Jeep,Yes,Diesel,2.2,,58113,4,Automatic,Front,4-5,Left wheel,White,4
